city,city_type,year,country,estimate
"North Scituate CDP, Massachusetts",gateway,2024,Colombia,10
"Norwood CDP, Massachusetts",gateway,2024,Colombia,115
"Orange CDP, Massachusetts",gateway,2024,Colombia,81
Peabody,gateway,2024,Colombia,41
Pittsfield,gateway,2024,Colombia,523
"Provincetown CDP, Massachusetts",gateway,2024,Colombia,192
Quincy,gateway,2024,Colombia,285
Randolph Town,gateway,2024,Colombia,74
"Reading CDP, Massachusetts",gateway,2024,Colombia,163
Revere,gateway,2024,Colombia,5425
"Rockport CDP, Massachusetts",gateway,2024,Colombia,30
Salem,gateway,2024,Colombia,146
"Sandwich CDP, Massachusetts",gateway,2024,Colombia,12
"Saugus CDP, Massachusetts",gateway,2024,Colombia,184
"Shelburne Falls CDP, Massachusetts",gateway,2024,Colombia,6
"Shirley CDP, Massachusetts",gateway,2024,Colombia,43
Somerville,gateway,2024,Colombia,97
Southbridge Town,gateway,2024,Colombia,30
Springfield,gateway,2024,Colombia,356
"Stoneham CDP, Massachusetts",gateway,2024,Colombia,77
"Swampscott CDP, Massachusetts",gateway,2024,Colombia,20
Taunton,gateway,2024,Colombia,37
"Teaticket CDP, Massachusetts",gateway,2024,Colombia,13
"Wakefield CDP, Massachusetts",gateway,2024,Colombia,29
"Walpole CDP, Massachusetts",gateway,2024,Colombia,11
Waltham,gateway,2024,Colombia,198
"Ware CDP, Massachusetts",gateway,2024,Colombia,8
Watertown,gateway,2024,Colombia,91
"Wellesley CDP, Massachusetts",gateway,2024,Colombia,146
"Westborough CDP, Massachusetts",gateway,2024,Colombia,55
"West Concord CDP, Massachusetts",gateway,2024,Colombia,21
Westfield,gateway,2024,Colombia,13
West Springfield Town,gateway,2024,Colombia,38
Weymouth Town,gateway,2024,Colombia,93
"Wilmington CDP, Massachusetts",gateway,2024,Colombia,16
"Winchester CDP, Massachusetts",gateway,2024,Colombia,78
Winthrop Town,gateway,2024,Colombia,833
Woburn,gateway,2024,Colombia,92
Worcester,gateway,2024,Colombia,807
"Yarmouth Port CDP, Massachusetts",gateway,2024,Colombia,8
Massachusetts,gateway,2024,Ecuador,15316
"Abington CDP, Massachusetts",gateway,2024,Ecuador,45
Agawam Town,gateway,2024,Ecuador,2
Amherst Town,gateway,2024,Ecuador,17
Attleboro,gateway,2024,Ecuador,8
"Ayer CDP, Massachusetts",gateway,2024,Ecuador,20
Barnstable Town,gateway,2024,Ecuador,425
"Belmont CDP, Massachusetts",gateway,2024,Ecuador,8
Beverly,gateway,2024,Ecuador,37
Boston,gateway,2024,Ecuador,676
Braintree Town,gateway,2024,Ecuador,22
Brockton,gateway,2024,Ecuador,1196
"Brookline CDP, Massachusetts",gateway,2024,Ecuador,161
Cambridge,gateway,2024,Ecuador,7
Chelsea,gateway,2024,Ecuador,58
"Clinton CDP, Massachusetts",gateway,2024,Ecuador,29
"Dedham CDP, Massachusetts",gateway,2024,Ecuador,26
Everett,gateway,2024,Ecuador,262
Fall River,gateway,2024,Ecuador,1463
Fitchburg,gateway,2024,Ecuador,65
"Foxborough CDP, Massachusetts",gateway,2024,Ecuador,17
Framingham,gateway,2024,Ecuador,1405
Franklin Town,gateway,2024,Ecuador,23
"Hanscom AFB CDP, Massachusetts",gateway,2024,Ecuador,58
Haverhill,gateway,2024,Ecuador,52
"Hopedale CDP, Massachusetts",gateway,2024,Ecuador,47
"Housatonic CDP, Massachusetts",gateway,2024,Ecuador,14
"Hudson CDP, Massachusetts",gateway,2024,Ecuador,18
Lawrence,gateway,2024,Ecuador,1114
Leominster,gateway,2024,Ecuador,25
Lowell,gateway,2024,Ecuador,1123
Lynn,gateway,2024,Ecuador,147
Malden,gateway,2024,Ecuador,55
Marlborough,gateway,2024,Ecuador,52
Medford,gateway,2024,Ecuador,42
Methuen,gateway,2024,Ecuador,306
"Milford CDP, Massachusetts",gateway,2024,Ecuador,2307
"Millis-Clicquot CDP, Massachusetts",gateway,2024,Ecuador,12
"Needham CDP, Massachusetts",gateway,2024,Ecuador,58
New Bedford,gateway,2024,Ecuador,611
Newburyport,gateway,2024,Ecuador,18
Newton,gateway,2024,Ecuador,44
North Attleborough Town,gateway,2024,Ecuador,60
Pittsfield,gateway,2024,Ecuador,79
Quincy,gateway,2024,Ecuador,41
Randolph Town,gateway,2024,Ecuador,49
"Reading CDP, Massachusetts",gateway,2024,Ecuador,23
Revere,gateway,2024,Ecuador,77
Somerville,gateway,2024,Ecuador,49
Springfield,gateway,2024,Ecuador,260
"Wakefield CDP, Massachusetts",gateway,2024,Ecuador,5
Waltham,gateway,2024,Ecuador,257
West Springfield Town,gateway,2024,Ecuador,87
Weymouth Town,gateway,2024,Ecuador,26
"Wilmington CDP, Massachusetts",gateway,2024,Ecuador,16
Worcester,gateway,2024,Ecuador,1008
Massachusetts,gateway,2024,Guyana,1938
Agawam Town,gateway,2024,Guyana,3
"Arlington CDP, Massachusetts",gateway,2024,Guyana,8
Boston,gateway,2024,Guyana,1066
"Brookline CDP, Massachusetts",gateway,2024,Guyana,15
Cambridge,gateway,2024,Guyana,23
Easthampton,gateway,2024,Guyana,12
Fitchburg,gateway,2024,Guyana,13
Framingham,gateway,2024,Guyana,11
Greenfield,gateway,2024,Guyana,4
"Hanscom AFB CDP, Massachusetts",gateway,2024,Guyana,69
Holyoke,gateway,2024,Guyana,16
"Littleton Common CDP, Massachusetts",gateway,2024,Guyana,2
Lowell,gateway,2024,Guyana,11
Lynn,gateway,2024,Guyana,60
Methuen,gateway,2024,Guyana,1
"Milford CDP, Massachusetts",gateway,2024,Guyana,61
"North Lakeville CDP, Massachusetts",gateway,2024,Guyana,8
Randolph Town,gateway,2024,Guyana,120
Salem,gateway,2024,Guyana,3
Somerville,gateway,2024,Guyana,10
Southbridge Town,gateway,2024,Guyana,4
Springfield,gateway,2024,Guyana,38
Taunton,gateway,2024,Guyana,84
Winthrop Town,gateway,2024,Guyana,12
Worcester,gateway,2024,Guyana,200
Massachusetts,gateway,2024,Peru,8397
Amesbury,gateway,2024,Peru,21
Amherst Town,gateway,2024,Peru,9
"Andover CDP, Massachusetts",gateway,2024,Peru,53
"Arlington CDP, Massachusetts",gateway,2024,Peru,54
Barnstable Town,gateway,2024,Peru,98
"Bellingham CDP, Massachusetts",gateway,2024,Peru,24
"Belmont CDP, Massachusetts",gateway,2024,Peru,112
Beverly,gateway,2024,Peru,39
Boston,gateway,2024,Peru,1119
Braintree Town,gateway,2024,Peru,32
Brockton,gateway,2024,Peru,806
"Brookline CDP, Massachusetts",gateway,2024,Peru,48
Cambridge,gateway,2024,Peru,163
Chelsea,gateway,2024,Peru,67
Chicopee,gateway,2024,Peru,12
"Clinton CDP, Massachusetts",gateway,2024,Peru,51
"Danvers CDP, Massachusetts",gateway,2024,Peru,49
"Dedham CDP, Massachusetts",gateway,2024,Peru,146
Everett,gateway,2024,Peru,169
Fall River,gateway,2024,Peru,88
"Fiskdale CDP, Massachusetts",gateway,2024,Peru,47
Framingham,gateway,2024,Peru,134
Franklin Town,gateway,2024,Peru,4
Gardner,gateway,2024,Peru,29
Gloucester,gateway,2024,Peru,12
"Harwich Port CDP, Massachusetts",gateway,2024,Peru,9
Haverhill,gateway,2024,Peru,28
Holyoke,gateway,2024,Peru,9
"Hudson CDP, Massachusetts",gateway,2024,Peru,297
"Kingston CDP, Massachusetts",gateway,2024,Peru,16
Lawrence,gateway,2024,Peru,481
Leominster,gateway,2024,Peru,66
"Lexington CDP, Massachusetts",gateway,2024,Peru,15
Lowell,gateway,2024,Peru,69
Lynn,gateway,2024,Peru,153
Malden,gateway,2024,Peru,14
"Marblehead CDP, Massachusetts",gateway,2024,Peru,21
"Marion Center CDP, Massachusetts",gateway,2024,Peru,20
Marlborough,gateway,2024,Peru,283
Medford,gateway,2024,Peru,83
"Milford CDP, Massachusetts",gateway,2024,Peru,21
"Monson Center CDP, Massachusetts",gateway,2024,Peru,1
New Bedford,gateway,2024,Peru,2
Newburyport,gateway,2024,Peru,40
Newton,gateway,2024,Peru,63
Northampton,gateway,2024,Peru,38
"Norwood CDP, Massachusetts",gateway,2024,Peru,6
Peabody,gateway,2024,Peru,8
"Pinehurst CDP, Massachusetts",gateway,2024,Peru,40
Pittsfield,gateway,2024,Peru,206
Quincy,gateway,2024,Peru,221
Randolph Town,gateway,2024,Peru,102
Revere,gateway,2024,Peru,216
Salem,gateway,2024,Peru,32
"Saugus CDP, Massachusetts",gateway,2024,Peru,88
"Somerset CDP, Massachusetts",gateway,2024,Peru,26
Somerville,gateway,2024,Peru,130
Southbridge Town,gateway,2024,Peru,22
Springfield,gateway,2024,Peru,101
"Swampscott CDP, Massachusetts",gateway,2024,Peru,24
Taunton,gateway,2024,Peru,30
"Wakefield CDP, Massachusetts",gateway,2024,Peru,13
Waltham,gateway,2024,Peru,82
Watertown,gateway,2024,Peru,36
"Webster CDP, Massachusetts",gateway,2024,Peru,105
"Wellesley CDP, Massachusetts",gateway,2024,Peru,39
"Westborough CDP, Massachusetts",gateway,2024,Peru,90
Weymouth Town,gateway,2024,Peru,21
Winthrop Town,gateway,2024,Peru,184
Worcester,gateway,2024,Peru,280
Massachusetts,gateway,2024,Uruguay,2164
Boston,gateway,2024,Uruguay,5
Cambridge,gateway,2024,Uruguay,78
Fitchburg,gateway,2024,Uruguay,809
Gardner,gateway,2024,Uruguay,56
Holyoke,gateway,2024,Uruguay,158
Leominster,gateway,2024,Uruguay,377
Malden,gateway,2024,Uruguay,13
Marlborough,gateway,2024,Uruguay,49
"Needham CDP, Massachusetts",gateway,2024,Uruguay,17
Peabody,gateway,2024,Uruguay,30
Quincy,gateway,2024,Uruguay,5
Revere,gateway,2024,Uruguay,56
"Sandwich CDP, Massachusetts",gateway,2024,Uruguay,30
"Siasconset CDP, Massachusetts",gateway,2024,Uruguay,12
Somerville,gateway,2024,Uruguay,22
"Swampscott CDP, Massachusetts",gateway,2024,Uruguay,31
"Vineyard Haven CDP, Massachusetts",gateway,2024,Uruguay,92
Watertown,gateway,2024,Uruguay,17
Westfield,gateway,2024,Uruguay,20
Winthrop Town,gateway,2024,Uruguay,40
Woburn,gateway,2024,Uruguay,7
Worcester,gateway,2024,Uruguay,24
Massachusetts,gateway,2024,Venezuela,6590
Amesbury,gateway,2024,Venezuela,6
Amherst Town,gateway,2024,Venezuela,32
"Arlington CDP, Massachusetts",gateway,2024,Venezuela,144
Beverly,gateway,2024,Venezuela,10
Boston,gateway,2024,Venezuela,1304
Brockton,gateway,2024,Venezuela,88
"Brookline CDP, Massachusetts",gateway,2024,Venezuela,90
"Burlington CDP, Massachusetts",gateway,2024,Venezuela,29
Cambridge,gateway,2024,Venezuela,97
Chelsea,gateway,2024,Venezuela,218
"Clinton CDP, Massachusetts",gateway,2024,Venezuela,35
"Dedham CDP, Massachusetts",gateway,2024,Venezuela,39
"Dennis Port CDP, Massachusetts",gateway,2024,Venezuela,15
Fall River,gateway,2024,Venezuela,24
"Fiskdale CDP, Massachusetts",gateway,2024,Venezuela,2
Fitchburg,gateway,2024,Venezuela,48
Framingham,gateway,2024,Venezuela,302
Greenfield,gateway,2024,Venezuela,156
"Harwich Port CDP, Massachusetts",gateway,2024,Venezuela,7
Haverhill,gateway,2024,Venezuela,46
"Hull CDP, Massachusetts",gateway,2024,Venezuela,11
Lawrence,gateway,2024,Venezuela,6
"Littleton Common CDP, Massachusetts",gateway,2024,Venezuela,18
Lowell,gateway,2024,Venezuela,159
Lynn,gateway,2024,Venezuela,108
Malden,gateway,2024,Venezuela,153
"Maynard CDP, Massachusetts",gateway,2024,Venezuela,23
"Medfield CDP, Massachusetts",gateway,2024,Venezuela,19
Medford,gateway,2024,Venezuela,70
Methuen,gateway,2024,Venezuela,52
"Milton CDP, Massachusetts",gateway,2024,Venezuela,24
"Needham CDP, Massachusetts",gateway,2024,Venezuela,77
New Bedford,gateway,2024,Venezuela,69
Newton,gateway,2024,Venezuela,52
North Attleborough Town,gateway,2024,Venezuela,16
"Norwood CDP, Massachusetts",gateway,2024,Venezuela,152
"Oak Bluffs CDP, Massachusetts",gateway,2024,Venezuela,36
Quincy,gateway,2024,Venezuela,257
Randolph Town,gateway,2024,Venezuela,91
"Raynham Center CDP, Massachusetts",gateway,2024,Venezuela,26
Revere,gateway,2024,Venezuela,289
Salem,gateway,2024,Venezuela,53
"Saugus CDP, Massachusetts",gateway,2024,Venezuela,14
"Sharon CDP, Massachusetts",gateway,2024,Venezuela,11
Somerville,gateway,2024,Venezuela,196
Southbridge Town,gateway,2024,Venezuela,39
Springfield,gateway,2024,Venezuela,15
Taunton,gateway,2024,Venezuela,11
"Teaticket CDP, Massachusetts",gateway,2024,Venezuela,21
"The Pinehills CDP, Massachusetts",gateway,2024,Venezuela,25
"Wakefield CDP, Massachusetts",gateway,2024,Venezuela,34
Waltham,gateway,2024,Venezuela,131
"Webster CDP, Massachusetts",gateway,2024,Venezuela,10
"Wellesley CDP, Massachusetts",gateway,2024,Venezuela,10
"Westborough CDP, Massachusetts",gateway,2024,Venezuela,8
Westfield,gateway,2024,Venezuela,97
"West Yarmouth CDP, Massachusetts",gateway,2024,Venezuela,113
"Wilmington CDP, Massachusetts",gateway,2024,Venezuela,42
"Winchester CDP, Massachusetts",gateway,2024,Venezuela,19
Woburn,gateway,2024,Venezuela,48
Worcester,gateway,2024,Venezuela,326
Massachusetts,gateway,2024,Other South America,768
"Baldwinville CDP, Massachusetts",gateway,2024,Other South America,4
Boston,gateway,2024,Other South America,139
Cambridge,gateway,2024,Other South America,21
"Dedham CDP, Massachusetts",gateway,2024,Other South America,10
Framingham,gateway,2024,Other South America,44
Gloucester,gateway,2024,Other South America,63
Lynn,gateway,2024,Other South America,14
"Nahant CDP, Massachusetts",gateway,2024,Other South America,10
"Ocean Bluff-Brant Rock CDP, Massachusetts",gateway,2024,Other South America,4
Somerville,gateway,2024,Other South America,97
Springfield,gateway,2024,Other South America,39
Taunton,gateway,2024,Other South America,98
"Vineyard Haven CDP, Massachusetts",gateway,2024,Other South America,179
"West Concord CDP, Massachusetts",gateway,2024,Other South America,15
Massachusetts,gateway,2024,Canada,26430
"Abington CDP, Massachusetts",gateway,2024,Canada,51
Agawam Town,gateway,2024,Canada,145
Amesbury,gateway,2024,Canada,166
Amherst Town,gateway,2024,Canada,130
"Andover CDP, Massachusetts",gateway,2024,Canada,50
"Arlington CDP, Massachusetts",gateway,2024,Canada,265
"Athol CDP, Massachusetts",gateway,2024,Canada,8
Attleboro,gateway,2024,Canada,94
"Ayer CDP, Massachusetts",gateway,2024,Canada,22
Barnstable Town,gateway,2024,Canada,130
"Belchertown CDP, Massachusetts",gateway,2024,Canada,58
"Bellingham CDP, Massachusetts",gateway,2024,Canada,55
"Belmont CDP, Massachusetts",gateway,2024,Canada,192
Beverly,gateway,2024,Canada,191
"Bliss Corner CDP, Massachusetts",gateway,2024,Canada,9
Boston,gateway,2024,Canada,2987
"Bourne CDP, Massachusetts",gateway,2024,Canada,11
Braintree Town,gateway,2024,Canada,48
Bridgewater Town,gateway,2024,Canada,53
Brockton,gateway,2024,Canada,58
"Brookline CDP, Massachusetts",gateway,2024,Canada,517
"Burlington CDP, Massachusetts",gateway,2024,Canada,151
"Buzzards Bay CDP, Massachusetts",gateway,2024,Canada,26
Cambridge,gateway,2024,Canada,1152
"Chatham CDP, Massachusetts",gateway,2024,Canada,21
Chelsea,gateway,2024,Canada,50
Chicopee,gateway,2024,Canada,490
"Clinton CDP, Massachusetts",gateway,2024,Canada,38
"Cochituate CDP, Massachusetts",gateway,2024,Canada,36
"Cordaville CDP, Massachusetts",gateway,2024,Canada,16
"Danvers CDP, Massachusetts",gateway,2024,Canada,82
"Dedham CDP, Massachusetts",gateway,2024,Canada,98
"Dennis CDP, Massachusetts",gateway,2024,Canada,18
"Dennis Port CDP, Massachusetts",gateway,2024,Canada,6
"Duxbury CDP, Massachusetts",gateway,2024,Canada,11
"East Dennis CDP, Massachusetts",gateway,2024,Canada,8
"East Falmouth CDP, Massachusetts",gateway,2024,Canada,11
"East Harwich CDP, Massachusetts",gateway,2024,Canada,33
"East Pepperell CDP, Massachusetts",gateway,2024,Canada,7
"Essex CDP, Massachusetts",gateway,2024,Canada,8
Everett,gateway,2024,Canada,83
Fall River,gateway,2024,Canada,69
"Falmouth CDP, Massachusetts",gateway,2024,Canada,44
Fitchburg,gateway,2024,Canada,215
"Forestdale CDP, Massachusetts",gateway,2024,Canada,37
Framingham,gateway,2024,Canada,246
Franklin Town,gateway,2024,Canada,174
Gardner,gateway,2024,Canada,524
Gloucester,gateway,2024,Canada,124
"Great Barrington CDP, Massachusetts",gateway,2024,Canada,34
Greenfield,gateway,2024,Canada,58
"Harwich Center CDP, Massachusetts",gateway,2024,Canada,7
"Hatfield CDP, Massachusetts",gateway,2024,Canada,6
Haverhill,gateway,2024,Canada,210
"Hingham CDP, Massachusetts",gateway,2024,Canada,5
"Holbrook CDP, Massachusetts",gateway,2024,Canada,72
Holyoke,gateway,2024,Canada,163
"Hopkinton CDP, Massachusetts",gateway,2024,Canada,16
"Housatonic CDP, Massachusetts",gateway,2024,Canada,46
"Hudson CDP, Massachusetts",gateway,2024,Canada,105
"Hull CDP, Massachusetts",gateway,2024,Canada,56
"Ipswich CDP, Massachusetts",gateway,2024,Canada,34
Lawrence,gateway,2024,Canada,174
"Lenox CDP, Massachusetts",gateway,2024,Canada,23
Leominster,gateway,2024,Canada,500
"Lexington CDP, Massachusetts",gateway,2024,Canada,432
"Littleton Common CDP, Massachusetts",gateway,2024,Canada,20
"Longmeadow CDP, Massachusetts",gateway,2024,Canada,269
Lowell,gateway,2024,Canada,406
"Lunenburg CDP, Massachusetts",gateway,2024,Canada,5
Lynn,gateway,2024,Canada,162
"Lynnfield CDP, Massachusetts",gateway,2024,Canada,170
Malden,gateway,2024,Canada,120
"Mansfield Center CDP, Massachusetts",gateway,2024,Canada,16
"Marblehead CDP, Massachusetts",gateway,2024,Canada,92
Marlborough,gateway,2024,Canada,73
"Marshfield CDP, Massachusetts",gateway,2024,Canada,18
"Mattapoisett Center CDP, Massachusetts",gateway,2024,Canada,19
"Maynard CDP, Massachusetts",gateway,2024,Canada,122
Medford,gateway,2024,Canada,239
Melrose,gateway,2024,Canada,46
Methuen,gateway,2024,Canada,97
"Milford CDP, Massachusetts",gateway,2024,Canada,153
"Millers Falls CDP, Massachusetts",gateway,2024,Canada,38
"Milton CDP, Massachusetts",gateway,2024,Canada,61
"Monson Center CDP, Massachusetts",gateway,2024,Canada,2
"Monument Beach CDP, Massachusetts",gateway,2024,Canada,12
"Nahant CDP, Massachusetts",gateway,2024,Canada,55
"Nantucket CDP, Massachusetts",gateway,2024,Canada,40
"Needham CDP, Massachusetts",gateway,2024,Canada,134
New Bedford,gateway,2024,Canada,105
Newburyport,gateway,2024,Canada,25
"New Seabury CDP, Massachusetts",gateway,2024,Canada,26
Newton,gateway,2024,Canada,770
North Adams,gateway,2024,Canada,20
Northampton,gateway,2024,Canada,176
North Attleborough Town,gateway,2024,Canada,31
"North Eastham CDP, Massachusetts",gateway,2024,Canada,13
"North Plymouth CDP, Massachusetts",gateway,2024,Canada,13
"North Scituate CDP, Massachusetts",gateway,2024,Canada,12
"Northwest Harwich CDP, Massachusetts",gateway,2024,Canada,30
"Norwood CDP, Massachusetts",gateway,2024,Canada,66
"Ocean Bluff-Brant Rock CDP, Massachusetts",gateway,2024,Canada,19
"Orleans CDP, Massachusetts",gateway,2024,Canada,7
"Oxford CDP, Massachusetts",gateway,2024,Canada,12
Peabody,gateway,2024,Canada,204
Pittsfield,gateway,2024,Canada,47
"Plymouth CDP, Massachusetts",gateway,2024,Canada,23
"Provincetown CDP, Massachusetts",gateway,2024,Canada,1
Quincy,gateway,2024,Canada,264
Randolph Town,gateway,2024,Canada,97
"Reading CDP, Massachusetts",gateway,2024,Canada,113
Revere,gateway,2024,Canada,95
"Rockport CDP, Massachusetts",gateway,2024,Canada,26
"Sagamore CDP, Massachusetts",gateway,2024,Canada,11
Salem,gateway,2024,Canada,71
"Sandwich CDP, Massachusetts",gateway,2024,Canada,8
"Saugus CDP, Massachusetts",gateway,2024,Canada,85
"Scituate CDP, Massachusetts",gateway,2024,Canada,12
"Sharon CDP, Massachusetts",gateway,2024,Canada,35
"Shelburne Falls CDP, Massachusetts",gateway,2024,Canada,16
"Somerset CDP, Massachusetts",gateway,2024,Canada,18
Somerville,gateway,2024,Canada,998
Southbridge Town,gateway,2024,Canada,59
"South Duxbury CDP, Massachusetts",gateway,2024,Canada,11
"South Yarmouth CDP, Massachusetts",gateway,2024,Canada,20
"Spencer CDP, Massachusetts",gateway,2024,Canada,18
Springfield,gateway,2024,Canada,54
"Stoneham CDP, Massachusetts",gateway,2024,Canada,63
"Swampscott CDP, Massachusetts",gateway,2024,Canada,56
Taunton,gateway,2024,Canada,41
"Teaticket CDP, Massachusetts",gateway,2024,Canada,9
"The Pinehills CDP, Massachusetts",gateway,2024,Canada,16
"Upton CDP, Massachusetts",gateway,2024,Canada,18
"Wakefield CDP, Massachusetts",gateway,2024,Canada,88
"Walpole CDP, Massachusetts",gateway,2024,Canada,19
Waltham,gateway,2024,Canada,677
"Ware CDP, Massachusetts",gateway,2024,Canada,1
Watertown,gateway,2024,Canada,237
"Wellesley CDP, Massachusetts",gateway,2024,Canada,211
"Westborough CDP, Massachusetts",gateway,2024,Canada,33
"West Concord CDP, Massachusetts",gateway,2024,Canada,84
"West Dennis CDP, Massachusetts",gateway,2024,Canada,8
Westfield,gateway,2024,Canada,115
West Springfield Town,gateway,2024,Canada,105
Weymouth Town,gateway,2024,Canada,145
"Whitinsville CDP, Massachusetts",gateway,2024,Canada,16
"Wilbraham CDP, Massachusetts",gateway,2024,Canada,15
"Williamstown CDP, Massachusetts",gateway,2024,Canada,7
"Wilmington CDP, Massachusetts",gateway,2024,Canada,94
"Winchendon CDP, Massachusetts",gateway,2024,Canada,9
"Winchester CDP, Massachusetts",gateway,2024,Canada,98
Winthrop Town,gateway,2024,Canada,68
Woburn,gateway,2024,Canada,62
"Woods Hole CDP, Massachusetts",gateway,2024,Canada,14
Worcester,gateway,2024,Canada,296
"Yarmouth Port CDP, Massachusetts",gateway,2024,Canada,58
Massachusetts,gateway,2024,Other Northern America,498
